recvTime,n_viajes_x,n_viajes_y,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-07-26 05:00:00,91.989,76.63600000000001,593.3374689826303,21.8,22.8,21.1,76.4,78.2,72.2,28.0,64.6,0.2,1.5,176.0,0.0,17.5,0.6
2020-07-26 06:00:00,140.83600000000004,131.35,591.1333333333333,23.9,25.1,22.7,69.1,72.2,65.2,192.3,301.1,0.4,2.2,230.9,0.0,17.9,0.9
2020-07-26 07:00:00,158.66099999999997,280.187,591.2843137254902,26.6,27.9,25.1,60.6,68.1,51.1,409.7,513.9,0.5,1.5,264.4,0.0,18.3,1.4
2020-07-26 08:00:00,209.139,179.58100000000005,592.7,29.3,30.8,27.6,41.4,51.6,33.0,607.0,690.0,0.6,2.0,333.1,0.0,14.8,2.4
2020-07-26 09:00:00,319.07200000000006,333.231,590.5,31.9,32.9,30.8,32.5,36.4,30.2,769.3,843.0,1.0,2.8,33.5,0.0,13.4,3.2
2020-07-26 10:00:00,476.6289999999999,303.3730000000001,584.4553571428571,34.2,35.4,32.5,29.2,31.0,27.2,891.2,935.0,1.4,3.9,38.2,0.0,13.7,3.8
2020-07-26 11:00:00,461.76899999999983,322.124,576.9952380952382,35.8,36.7,34.9,30.5,34.2,25.6,950.2,958.0,1.8,5.1,37.8,0.0,15.7,4.1
2020-07-26 12:00:00,571.4249999999997,399.783,578.1190476190476,36.2,37.0,35.3,33.3,36.2,30.7,953.5,963.0,2.2,6.4,37.5,0.0,17.6,4.0
2020-07-26 13:00:00,526.4939999999998,339.56700000000006,580.0222222222222,36.2,36.9,35.7,28.5,32.6,24.9,914.0,943.0,2.4,5.6,52.3,0.0,15.1,4.3
2020-07-26 14:00:00,586.788,401.617,581.0,36.1,36.6,35.8,25.1,27.4,22.7,816.0,872.0,2.4,5.6,48.6,0.0,13.0,4.5
2020-07-26 15:00:00,686.563,533.0830000000002,582.7857142857142,35.9,36.4,35.1,25.4,28.5,23.4,669.0,749.8,2.3,5.7,45.1,0.0,13.0,4.4
2020-07-26 16:00:00,863.9780000000002,686.0330000000001,586.3660714285714,34.8,35.8,33.6,28.8,30.1,27.0,477.4,577.9,2.1,5.0,47.6,0.0,14.0,4.0
2020-07-26 17:00:00,1146.9850000000004,1173.6450000000002,583.8222222222223,32.8,33.9,31.7,31.8,37.8,28.5,268.8,371.7,2.0,5.2,46.7,0.0,13.8,3.4
2020-07-26 18:00:00,1758.3019999999997,1314.8180000000002,581.3099415204679,30.1,31.7,28.9,43.5,46.4,38.0,84.7,169.8,1.8,4.3,56.8,0.0,16.3,2.4
2020-07-26 19:00:00,1775.9910000000002,1734.3070000000012,571.7956521739131,28.2,29.0,27.6,49.0,52.2,44.8,3.1,19.4,1.3,3.6,59.1,0.0,16.4,1.9
2020-07-26 20:00:00,1745.565000000001,1421.2050000000006,577.5,27.0,27.7,26.3,57.9,62.4,50.6,0.0,0.0,0.6,3.0,53.2,0.0,18.0,1.5
2020-07-26 21:00:00,1516.401000000001,1268.3290000000004,588.8666666666667,26.1,26.6,25.7,64.6,68.3,60.5,0.0,0.0,0.5,1.4,73.8,0.0,19.0,1.2
2020-07-26 22:00:00,1077.0110000000002,751.7810000000003,592.24,25.1,25.8,24.7,66.1,68.8,64.7,0.0,0.0,0.4,1.1,175.7,0.0,18.4,1.1
2020-07-26 23:00:00,415.03599999999983,342.9470000000001,568.6212121212121,24.3,24.8,23.8,66.9,68.7,65.0,0.0,0.0,0.5,1.1,185.2,0.0,17.7,1.0
2020-07-27 00:00:00,320.68300000000005,288.879,544.6868686868687,23.7,24.0,23.5,69.5,71.2,67.9,0.0,0.0,0.4,1.2,180.4,0.0,17.8,0.9
2020-07-27 01:00:00,229.15000000000003,162.71499999999995,520.8342245989305,23.4,23.7,23.2,72.3,75.0,70.6,0.0,0.0,0.4,1.1,187.1,0.0,18.2,0.8
2020-07-27 02:00:00,141.92000000000004,98.615,496.9848484848485,23.1,23.5,22.7,75.5,76.4,74.5,0.0,0.0,0.3,0.8,182.3,0.0,18.5,0.7
2020-07-27 03:00:00,146.28499999999997,214.276,472.8917748917749,22.6,22.8,22.2,77.3,79.0,76.1,0.0,0.0,0.2,1.0,173.4,0.0,18.4,0.6
2020-07-27 04:00:00,217.90300000000005,293.28700000000003,447.61616161616166,22.5,22.8,22.2,78.1,79.0,77.1,0.0,0.0,0.4,0.9,187.0,0.0,18.5,0.6
2020-07-27 05:00:00,394.18900000000014,406.38699999999983,413.25589225589226,22.6,23.4,22.3,79.1,79.9,77.4,31.8,94.7,0.3,1.0,191.9,0.0,18.8,0.6
2020-07-27 06:00:00,858.1869999999999,1249.5600000000004,347.6808080808081,24.6,25.8,23.4,68.3,77.6,60.0,186.5,286.0,0.4,1.3,343.8,0.0,18.4,1.0
2020-07-27 07:00:00,1552.510000000001,1769.5560000000007,267.8109090909091,27.3,28.3,25.7,55.4,59.9,52.0,387.3,490.2,0.4,1.3,8.7,0.0,17.6,1.6
2020-07-27 08:00:00,1614.019,1950.0019999999995,189.6521212121212,29.8,31.5,28.0,43.8,53.4,35.6,581.9,668.5,0.6,1.8,342.6,0.0,16.0,2.4
2020-07-27 09:00:00,1297.8740000000012,1653.264,153.55555555555557,32.3,33.9,30.7,33.8,38.7,28.9,744.5,812.0,0.9,2.8,40.4,0.0,14.3,3.2
2020-07-27 10:00:00,1077.9190000000003,1006.952,182.39015151515156,34.7,36.1,33.5,27.5,29.9,23.9,869.7,928.0,1.4,3.8,52.2,0.0,13.2,4.0
2020-07-27 11:00:00,927.6630000000004,1062.3440000000005,273.83,36.7,37.7,35.8,22.9,25.3,20.7,928.3,1014.0,1.8,4.3,46.2,0.0,12.1,4.8
2020-07-27 12:00:00,826.0219999999999,886.7310000000001,381.8633333333333,36.7,37.8,35.5,21.8,24.0,19.8,830.5,1197.0,2.2,5.2,48.6,0.0,11.4,4.8
2020-07-27 13:00:00,804.1020000000003,929.7290000000004,443.97279549718576,36.7,37.6,35.5,20.6,23.3,17.8,713.3,1023.0,2.2,5.9,45.5,0.0,10.5,4.9
2020-07-27 14:00:00,1314.62,920.7140000000004,426.9166666666666,36.4,37.8,35.6,18.5,20.0,15.5,479.8,984.0,1.4,4.4,80.6,0.0,8.7,5.0
2020-07-27 15:00:00,1066.746,1008.4620000000008,357.0988372093024,36.2,36.8,35.5,17.9,19.8,16.6,571.8,842.0,1.7,4.8,55.2,0.0,8.0,4.9
2020-07-27 16:00:00,959.547,1025.784,301.27459749552776,35.8,36.7,34.6,19.9,22.5,17.8,475.3,616.6,1.4,3.9,58.3,0.0,9.2,4.7
2020-07-27 17:00:00,1009.805,896.1700000000003,295.47142857142853,33.8,34.9,32.7,22.5,25.3,21.1,218.7,365.2,1.6,4.3,49.9,0.0,9.5,4.1
2020-07-27 18:00:00,1005.729,1010.634000000001,400.339393939394,31.6,32.9,29.8,33.0,44.1,24.9,75.1,120.3,1.1,3.7,27.1,0.0,13.1,3.1
2020-07-27 19:00:00,863.7720000000003,735.8510000000003,506.9432048681541,28.6,29.8,27.8,48.9,51.5,44.0,3.1,23.6,0.6,2.4,40.5,0.0,16.9,2.0
2020-07-27 20:00:00,740.5670000000003,713.6540000000005,561.1477272727273,27.3,28.2,26.4,52.5,54.1,50.9,0.0,0.0,0.4,1.2,122.0,0.0,16.7,1.7
2020-07-27 21:00:00,529.4200000000002,529.899,581.25,26.6,26.9,26.1,50.1,54.5,45.9,0.0,0.0,0.5,1.5,194.6,0.0,15.4,1.7
2020-07-27 22:00:00,427.85400000000016,317.20200000000006,587.3988095238095,25.6,26.3,25.2,49.6,51.3,47.3,0.0,0.0,0.3,1.1,177.3,0.0,14.3,1.7
2020-07-27 23:00:00,175.65299999999996,118.03600000000002,589.0,24.7,25.3,24.3,52.9,55.6,50.3,0.0,0.0,0.4,1.3,188.8,0.0,14.4,1.5
2020-07-28 00:00:00,166.278,96.18400000000004,587.9206349206349,24.0,24.6,23.5,56.2,58.5,54.9,0.0,0.0,0.3,1.1,173.3,0.0,14.8,1.3
2020-07-28 01:00:00,70.205,161.987,587.0882352941176,23.3,23.9,22.8,55.3,59.6,52.9,0.0,0.0,0.4,1.2,189.1,0.0,13.9,1.3
2020-07-28 02:00:00,88.561,180.191,586.6666666666667,22.8,23.1,22.4,54.5,57.9,52.0,0.0,0.0,0.4,1.1,192.7,0.0,13.1,1.3
2020-07-28 03:00:00,123.04300000000002,124.99800000000002,585.297619047619,22.3,22.8,22.0,61.6,63.6,57.7,0.0,0.0,0.2,0.8,176.9,0.0,14.6,1.0
2020-07-28 04:00:00,198.911,201.066,583.9594594594595,21.4,22.2,20.8,65.0,66.9,62.2,0.0,0.0,0.0,0.4,153.0,0.0,14.5,0.9
2020-07-28 05:00:00,353.778,484.01899999999983,564.9617224880383,21.5,22.7,20.8,57.5,63.3,53.0,33.6,92.5,0.1,0.5,193.2,0.0,12.7,1.1
2020-07-28 06:00:00,830.1790000000008,997.687,487.5885714285714,25.1,26.7,22.6,52.0,57.0,45.9,183.0,279.6,0.2,1.1,45.8,0.0,14.5,1.5
2020-07-28 07:00:00,1522.2469999999994,2003.239999999999,357.9798850574713,28.1,29.9,26.4,37.6,47.0,29.2,384.1,490.2,0.3,1.2,329.0,0.0,12.2,2.4
2020-07-28 08:00:00,1280.029,1621.271,193.21238244514103,31.5,33.0,29.8,26.3,31.3,22.5,585.2,672.8,0.6,1.8,40.7,0.0,9.8,3.4
2020-07-28 09:00:00,1386.2869999999994,1252.0259999999996,129.17857142857142,34.2,35.3,32.8,22.1,24.6,20.1,746.5,819.0,1.0,2.9,27.6,0.0,9.5,4.2
2020-07-28 10:00:00,1035.3210000000006,1114.288,179.3719464144996,35.1,35.9,34.2,28.4,30.8,23.4,866.3,920.0,2.0,5.2,36.4,0.0,14.0,4.1
2020-07-28 11:00:00,812.9870000000003,988.48,291.45714285714286,34.9,35.6,34.3,28.0,30.3,25.5,936.5,948.0,2.1,4.5,61.1,0.0,13.7,4.0
2020-07-28 12:00:00,833.9850000000004,794.9779999999997,371.27629733520337,35.8,36.5,35.1,27.2,29.7,24.5,942.3,950.0,2.0,4.9,53.1,0.0,14.0,4.3
2020-07-28 13:00:00,863.0360000000003,900.5209999999997,419.3441295546559,36.1,36.7,35.2,30.0,31.9,27.9,894.5,930.0,1.9,4.8,42.9,0.0,15.8,4.2
2020-07-28 14:00:00,1236.631,899.2379999999997,380.0360360360361,35.8,36.4,35.3,30.2,32.2,28.5,795.2,849.0,2.2,5.2,51.3,0.0,15.7,4.1
2020-07-28 15:00:00,1037.5120000000006,1035.5969999999998,326.58333333333337,35.2,35.9,34.7,30.7,32.2,29.3,662.2,734.8,2.2,5.3,57.4,0.0,15.4,3.9
2020-07-28 16:00:00,992.8590000000006,1167.6419999999996,292.20676691729324,34.4,35.1,33.5,31.2,33.8,29.0,475.3,575.8,2.2,5.1,53.9,0.0,14.9,3.7
2020-07-28 17:00:00,1007.5600000000004,893.7409999999999,284.1988742964353,32.8,33.6,31.8,34.6,39.3,32.1,263.4,371.7,1.9,4.4,58.4,0.0,15.1,3.3
2020-07-28 18:00:00,1202.2199999999991,1007.939,376.0133928571429,30.8,32.0,29.7,44.8,50.9,36.9,79.4,161.2,1.4,3.5,59.2,0.0,17.4,2.5
2020-07-28 19:00:00,1009.3830000000006,815.1419999999997,486.1447811447812,28.9,29.7,28.2,53.4,56.5,50.3,2.4,15.1,1.4,3.5,64.6,0.0,18.5,1.9
2020-07-28 20:00:00,915.621,790.1399999999996,546.0357142857142,27.7,28.3,27.1,60.3,64.0,56.4,0.0,0.0,1.2,2.9,66.2,0.0,19.3,1.5
2020-07-28 21:00:00,607.7270000000002,684.5609999999998,569.4560439560439,26.7,27.2,26.1,67.9,71.8,63.6,0.0,0.0,1.2,3.2,66.5,0.0,20.3,1.1
2020-07-28 22:00:00,419.95200000000006,403.663,575.9,26.0,26.3,25.8,72.8,73.7,71.5,0.0,0.0,0.7,2.7,82.4,0.0,20.7,0.9
2020-07-28 23:00:00,210.696,201.51899999999995,578.05,25.2,25.9,24.6,75.5,79.2,72.7,0.0,0.0,0.1,0.8,311.6,0.0,20.6,0.8
2020-07-29 00:00:00,172.13299999999998,178.01999999999995,582.0,24.8,25.0,24.5,77.3,79.4,76.1,0.0,0.0,0.1,0.7,194.5,0.0,20.5,0.7
2020-07-29 01:00:00,134.764,92.417,582.0,25.0,25.3,24.7,77.3,79.0,75.6,0.0,0.0,0.1,0.7,212.9,0.0,20.7,0.7
2020-07-29 02:00:00,93.453,129.43699999999998,581.5,24.8,25.0,24.6,77.4,78.5,76.5,0.0,0.0,0.4,1.5,227.7,0.0,20.6,0.7
2020-07-29 03:00:00,113.369,111.72199999999998,580.86,24.6,24.8,24.5,79.0,79.8,77.5,0.0,0.0,0.7,1.9,188.7,0.0,20.7,0.6
2020-07-29 04:00:00,235.647,225.4,580.1547619047619,24.3,24.7,24.0,77.5,79.2,75.8,0.0,0.0,0.3,1.6,173.9,0.0,20.1,0.7
2020-07-29 05:00:00,292.951,438.1730000000002,565.0454545454545,24.2,25.0,23.9,73.8,76.1,72.5,28.9,83.9,0.2,1.4,174.3,0.0,19.3,0.8
2020-07-29 06:00:00,841.1140000000001,1127.4580000000008,496.0078037904125,26.3,27.7,24.9,69.0,72.6,62.0,174.9,273.1,0.2,0.8,4.7,0.0,20.2,1.1
2020-07-29 07:00:00,1260.802,1625.8990000000017,377.4537037037037,28.7,30.3,27.6,57.2,63.8,50.1,376.8,470.9,0.6,1.5,350.1,0.0,19.3,1.7
2020-07-29 08:00:00,1337.5020000000004,1683.7240000000006,228.7652237710932,30.7,31.7,29.8,48.7,52.3,44.9,568.6,657.7,0.7,2.1,14.3,0.0,18.7,2.3
2020-07-29 09:00:00,1219.5640000000003,1357.6180000000013,149.56680851063828,32.5,33.8,31.6,42.3,46.4,37.2,728.4,795.1,0.9,3.5,61.7,0.0,18.0,2.8
2020-07-29 10:00:00,953.8329999999996,1069.202,163.01432880844646,34.1,34.8,32.9,34.0,40.3,30.7,851.7,898.0,1.1,3.6,93.3,0.0,16.0,3.5
2020-07-29 11:00:00,746.8050000000003,881.7939999999995,247.52976190476195,36.2,37.1,34.4,26.9,32.0,23.8,926.7,948.0,1.6,4.9,30.4,0.0,14.1,4.4
2020-07-29 12:00:00,809.4469999999999,851.7050000000003,353.6545454545454,36.6,37.3,35.8,27.4,30.7,24.2,938.8,950.0,1.9,5.4,46.6,0.0,14.8,4.4
2020-07-29 13:00:00,974.9910000000004,806.7770000000003,402.14722222222224,36.6,37.2,36.1,23.9,26.2,22.7,901.3,930.0,2.0,5.7,62.7,0.0,12.7,4.7
